,Label,ID,Attributes
787,warehouses,2855,"{'country': 'Nicaragua', 'city_name': 'Estelí', 'capacity (NA)': 541345, 'product_types': ['A', 'C', 'I', 'Q', 'T', 'V'], 'Operations Expenses': 0.57, 'Rental price': 2.42}"
788,warehouses,2859,"{'country': 'Ecuador', 'city_name': 'El Oro', 'capacity (NA)': 137387, 'product_types': ['L', 'S', 'C', 'H'], 'Operations Expenses': 0.95, 'Rental price': 2.6}"
789,warehouses,2865,"{'country': 'Liberia', 'city_name': 'River Gee', 'capacity (NA)': 760039, 'product_types': ['U', 'W', 'G'], 'Operations Expenses': 0.92, 'Rental price': 2.85}"
790,warehouses,2877,"{'country': 'Saint Barthélemy', 'city_name': 'Unknown', 'capacity (NA)': 812482, 'product_types': ['D', 'R', 'B', 'N'], 'Operations Expenses': 0.99, 'Rental price': 2.22}"
791,warehouses,2878,"{'country': 'Madagascar', 'city_name': 'Mahajanga', 'capacity (NA)': 390715, 'product_types': ['K', 'C', 'L', 'G', 'X'], 'Operations Expenses': 0.67, 'Rental price': 2.27}"
792,warehouses,2881,"{'country': 'Sierra Leone', 'city_name': 'North Western', 'capacity (NA)': 441723, 'product_types': ['K', 'Y', 'L', 'G'], 'Operations Expenses': 0.65, 'Rental price': 2.4}"
793,warehouses,2882,"{'country': 'Faroe Islands', 'city_name': 'Unknown', 'capacity (NA)': 169745, 'product_types': ['A', 'H'], 'Operations Expenses': 0.77, 'Rental price': 2.05}"
794,warehouses,2886,"{'country': ""Lao People's Democratic Republic"", 'city_name': 'Salavan', 'capacity (NA)': 426342, 'product_types': ['W', 'U'], 'Operations Expenses': 0.81, 'Rental price': 1.92}"
795,warehouses,2891,"{'country': 'Trinidad and Tobago', 'city_name': 'Port of Spain', 'capacity (NA)': 578724, 'product_types': ['T', 'C', 'K', 'F', 'N', 'M'], 'Operations Expenses': 0.58, 'Rental price': 2.67}"
796,warehouses,2893,"{'country': 'Central African Republic', 'city_name': 'Ombella-Mpoko', 'capacity (NA)': 118565, 'product_types': ['K', 'H'], 'Operations Expenses': 0.61, 'Rental price': 2.75}"
797,warehouses,2894,"{'country': 'Angola', 'city_name': 'Malange', 'capacity (NA)': 106024, 'product_types': ['F'], 'Operations Expenses': 0.69, 'Rental price': 2.86}"
798,warehouses,2910,"{'country': 'Gabon', 'city_name': 'Ogooué-Lolo', 'capacity (NA)': 169893, 'product_types': ['K'], 'Operations Expenses': 0.82, 'Rental price': 1.96}"
799,warehouses,2921,"{'country': 'Madagascar', 'city_name': 'Antananarivo', 'capacity (NA)': 340329, 'product_types': ['E', 'V', 'T', 'M', 'X', 'Y', 'G'], 'Operations Expenses': 0.8, 'Rental price': 2.99}"
800,warehouses,2930,"{'country': 'Uruguay', 'city_name': 'Río Negro', 'capacity (NA)': 569054, 'product_types': ['S', 'W', 'Z', 'C'], 'Operations Expenses': 0.96, 'Rental price': 1.81}"
801,warehouses,2935,"{'country': 'Federated States of Micronesia', 'city_name': 'Yap', 'capacity (NA)': 519448, 'product_types': ['X', 'R', 'P', 'W', 'Z'], 'Operations Expenses': 0.66, 'Rental price': 2.12}"
802,warehouses,2936,"{'country': 'Norway', 'city_name': 'Svalbard (Arctic Region)', 'capacity (NA)': 213297, 'product_types': ['I', 'U'], 'Operations Expenses': 0.59, 'Rental price': 1.96}"
803,warehouses,2937,"{'country': 'Netherlands', 'city_name': 'Aruba', 'capacity (NA)': 939379, 'product_types': ['K', 'O', 'N'], 'Operations Expenses': 0.94, 'Rental price': 2.22}"
804,warehouses,2951,"{'country': 'Georgia', 'city_name': 'Tbilisi', 'capacity (NA)': 769082, 'product_types': ['Q', 'A', 'X'], 'Operations Expenses': 0.52, 'Rental price': 2.67}"
805,warehouses,2969,"{'country': 'India', 'city_name': 'Himāchal Pradesh', 'capacity (NA)': 292313, 'product_types': ['Q', 'Z', 'H', 'U', 'M', 'V'], 'Operations Expenses': 0.72, 'Rental price': 2.96}"
806,warehouses,2970,"{'country': 'Turkmenistan', 'city_name': 'Balkan', 'capacity (NA)': 413594, 'product_types': ['X', 'Y'], 'Operations Expenses': 0.92, 'Rental price': 2.23}"
807,warehouses,2975,"{'country': 'American Samoa', 'city_name': 'Unknown', 'capacity (NA)': 190832, 'product_types': ['N'], 'Operations Expenses': 0.71, 'Rental price': 2.13}"
808,warehouses,2991,"{'country': 'Greece', 'city_name': 'Ípeiros', 'capacity (NA)': 879162, 'product_types': ['J', 'F', 'N', 'G', 'U'], 'Operations Expenses': 0.97, 'Rental price': 1.89}"
809,warehouses,2999,"{'country': 'Saint Barthélemy', 'city_name': 'Unknown', 'capacity (NA)': 640806, 'product_types': ['T', 'C', 'G', 'J'], 'Operations Expenses': 0.72, 'Rental price': 1.78}"
810,warehouses,3000,"{'country': 'Moldova, Republic of', 'city_name': 'Basarabeasca', 'capacity (NA)': 532690, 'product_types': ['V', 'A', 'S', 'D', 'O'], 'Operations Expenses': 0.64, 'Rental price': 2.24}"
811,warehouses,3002,"{'country': 'Sweden', 'city_name': 'Västernorrlands län [SE-22]', 'capacity (NA)': 312707, 'product_types': ['N', 'Z', 'T'], 'Operations Expenses': 0.81, 'Rental price': 1.83}"
812,warehouses,3021,"{'country': ""Côte d'Ivoire"", 'city_name': 'Comoé', 'capacity (NA)': 812958, 'product_types': ['J', 'P', 'O', 'M', 'N', 'R', 'E'], 'Operations Expenses': 0.55, 'Rental price': 2.2}"
813,warehouses,3031,"{'country': 'Ecuador', 'city_name': 'Tungurahua', 'capacity (NA)': 329578, 'product_types': ['V', 'Q', 'X', 'Z', 'A', 'L'], 'Operations Expenses': 0.88, 'Rental price': 2.65}"
814,warehouses,3043,"{'country': 'Turkmenistan', 'city_name': 'Balkan', 'capacity (NA)': 718832, 'product_types': ['H', 'I', 'E', 'N', 'Q', 'S', 'M'], 'Operations Expenses': 0.54, 'Rental price': 2.4}"
815,warehouses,3044,"{'country': 'Benin', 'city_name': 'Borgou', 'capacity (NA)': 435888, 'product_types': ['T', 'Q', 'R'], 'Operations Expenses': 0.91, 'Rental price': 2.64}"
816,warehouses,3046,"{'country': 'Norway', 'city_name': 'Oslo', 'capacity (NA)': 495349, 'product_types': ['H'], 'Operations Expenses': 0.99, 'Rental price': 2.44}"
817,warehouses,3069,"{'country': 'Netherlands', 'city_name': 'Saba', 'capacity (NA)': 594523, 'product_types': ['E', 'T', 'Q', 'S', 'C', 'X'], 'Operations Expenses': 0.75, 'Rental price': 2.09}"
818,warehouses,3074,"{'country': 'Cameroon', 'city_name': 'East', 'capacity (NA)': 659471, 'product_types': ['K', 'A'], 'Operations Expenses': 0.5, 'Rental price': 2.07}"
819,warehouses,3075,"{'country': 'China', 'city_name': 'Tianjin Shi', 'capacity (NA)': 374953, 'product_types': ['I', 'Q', 'F', 'U', 'R'], 'Operations Expenses': 0.76, 'Rental price': 2.86}"
820,warehouses,3094,"{'country': 'Bhutan', 'city_name': 'Gasa', 'capacity (NA)': 534255, 'product_types': ['Q', 'W', 'Z', 'D', 'T', 'A', 'R'], 'Operations Expenses': 0.86, 'Rental price': 2.52}"
821,warehouses,3105,"{'country': 'Turks and Caicos Islands', 'city_name': 'Unknown', 'capacity (NA)': 504909, 'product_types': ['C', 'Z', 'T', 'W', 'N', 'B', 'I'], 'Operations Expenses': 0.63, 'Rental price': 2.08}"
822,warehouses,3106,"{'country': 'Bermuda', 'city_name': 'Unknown', 'capacity (NA)': 976610, 'product_types': ['E', 'I', 'Y', 'H'], 'Operations Expenses': 0.67, 'Rental price': 2.16}"
823,warehouses,3112,"{'country': 'Plurinational State of Bolivia', 'city_name': 'Santa Cruz', 'capacity (NA)': 249236, 'product_types': ['B', 'C', 'Q', 'X'], 'Operations Expenses': 0.95, 'Rental price': 1.95}"
824,warehouses,3118,"{'country': 'Cambodia', 'city_name': 'Siem Reab', 'capacity (NA)': 179501, 'product_types': ['Y', 'L', 'H', 'F', 'P', 'Q'], 'Operations Expenses': 0.96, 'Rental price': 2.01}"
825,warehouses,3138,"{'country': 'Uzbekistan', 'city_name': 'Andijon', 'capacity (NA)': 616439, 'product_types': ['N', 'I', 'X', 'W', 'P', 'R', 'M'], 'Operations Expenses': 0.62, 'Rental price': 2.32}"
826,warehouses,3140,"{'country': 'Lebanon', 'city_name': 'Baalbek-Hermel', 'capacity (NA)': 419644, 'product_types': ['F', 'W', 'N', 'B', 'V', 'Y'], 'Operations Expenses': 0.53, 'Rental price': 1.94}"
827,warehouses,3156,"{'country': 'Romania', 'city_name': 'Brăila', 'capacity (NA)': 911985, 'product_types': ['Z', 'Y', 'S', 'H'], 'Operations Expenses': 0.76, 'Rental price': 2.39}"
828,warehouses,3158,"{'country': 'Marshall Islands', 'city_name': 'Ratak chain', 'capacity (NA)': 235487, 'product_types': ['G'], 'Operations Expenses': 0.59, 'Rental price': 2.51}"
829,warehouses,3176,"{'country': 'Azerbaijan', 'city_name': 'Sədərək', 'capacity (NA)': 995558, 'product_types': ['T', 'D', 'W', 'K', 'E', 'Y', 'J'], 'Operations Expenses': 0.94, 'Rental price': 2.77}"
830,warehouses,3181,"{'country': 'Grenada', 'city_name': 'Saint George', 'capacity (NA)': 854088, 'product_types': ['G', 'F', 'Z', 'X'], 'Operations Expenses': 0.62, 'Rental price': 1.95}"
831,warehouses,3206,"{'country': 'Solomon Islands', 'city_name': 'Rennell and Bellona', 'capacity (NA)': 729270, 'product_types': ['T', 'D', 'K', 'R'], 'Operations Expenses': 0.89, 'Rental price': 2.33}"
832,warehouses,3219,"{'country': 'Gibraltar', 'city_name': 'Unknown', 'capacity (NA)': 736215, 'product_types': ['P', 'R', 'G'], 'Operations Expenses': 0.8, 'Rental price': 2.73}"
833,warehouses,3221,"{'country': 'Chad', 'city_name': 'Tandjilé', 'capacity (NA)': 882859, 'product_types': ['W', 'K', 'J', 'N'], 'Operations Expenses': 0.5, 'Rental price': 2.6}"
834,warehouses,3225,"{'country': 'Rwanda', 'city_name': 'Eastern', 'capacity (NA)': 410579, 'product_types': ['M', 'Y', 'Q'], 'Operations Expenses': 0.98, 'Rental price': 1.79}"
835,warehouses,3227,"{'country': 'Cayman Islands', 'city_name': 'Unknown', 'capacity (NA)': 704267, 'product_types': ['Q', 'B', 'X'], 'Operations Expenses': 0.85, 'Rental price': 2.19}"
836,warehouses,3238,"{'country': 'Libya', 'city_name': 'Sabhā', 'capacity (NA)': 434200, 'product_types': ['V', 'M', 'N', 'C', 'L', 'J'], 'Operations Expenses': 0.5, 'Rental price': 1.77}"
837,warehouses,3243,"{'country': 'Indonesia', 'city_name': 'Sulawesi Tenggara', 'capacity (NA)': 294197, 'product_types': ['F', 'H', 'Q', 'J'], 'Operations Expenses': 0.75, 'Rental price': 2.73}"
838,warehouses,3248,"{'country': 'Morocco', 'city_name': 'Youssoufia', 'capacity (NA)': 949554, 'product_types': ['F', 'R', 'S'], 'Operations Expenses': 0.91, 'Rental price': 1.96}"
839,warehouses,3257,"{'country': 'Mozambique', 'city_name': 'Maputo', 'capacity (NA)': 356251, 'product_types': ['P', 'B', 'I', 'T', 'Y'], 'Operations Expenses': 0.95, 'Rental price': 1.76}"
840,warehouses,3259,"{'country': 'Dominica', 'city_name': 'Saint David', 'capacity (NA)': 902997, 'product_types': ['T', 'K', 'D', 'W', 'J', 'N'], 'Operations Expenses': 0.98, 'Rental price': 2.75}"
841,warehouses,3261,"{'country': 'Aruba', 'city_name': 'Unknown', 'capacity (NA)': 705542, 'product_types': ['O', 'P', 'Y'], 'Operations Expenses': 0.84, 'Rental price': 2.33}"
842,warehouses,3264,"{'country': 'Saint Pierre and Miquelon', 'city_name': 'Unknown', 'capacity (NA)': 782457, 'product_types': ['X'], 'Operations Expenses': 0.61, 'Rental price': 2.24}"
843,warehouses,3267,"{'country': 'Morocco', 'city_name': 'Tétouan', 'capacity (NA)': 344153, 'product_types': ['I', 'T', 'X'], 'Operations Expenses': 0.59, 'Rental price': 2.39}"
844,warehouses,3270,"{'country': 'Ghana', 'city_name': 'Upper East', 'capacity (NA)': 994591, 'product_types': ['L', 'N'], 'Operations Expenses': 0.72, 'Rental price': 1.89}"
845,warehouses,3276,"{'country': 'Brazil', 'city_name': 'Rio Grande do Sul', 'capacity (NA)': 909808, 'product_types': ['K', 'D', 'P', 'I', 'A', 'W', 'R'], 'Operations Expenses': 0.78, 'Rental price': 2.76}"
846,warehouses,3309,"{'country': 'Nauru', 'city_name': 'Buada', 'capacity (NA)': 608376, 'product_types': ['W', 'D', 'N', 'J', 'G', 'Q', 'V'], 'Operations Expenses': 0.76, 'Rental price': 2.06}"
847,warehouses,3310,"{'country': 'Christmas Island', 'city_name': 'Unknown', 'capacity (NA)': 758056, 'product_types': ['X', 'S', 'A'], 'Operations Expenses': 0.66, 'Rental price': 2.91}"
848,warehouses,3350,"{'country': 'Egypt', 'city_name': 'Sūhāj', 'capacity (NA)': 898684, 'product_types': ['Y', 'H', 'M', 'N', 'P', 'Z'], 'Operations Expenses': 0.88, 'Rental price': 2.55}"
849,warehouses,3351,"{'country': 'Dominica', 'city_name': 'Saint Andrew', 'capacity (NA)': 110790, 'product_types': ['Y', 'K'], 'Operations Expenses': 0.62, 'Rental price': 1.92}"
850,warehouses,3377,"{'country': 'Philippines', 'city_name': 'Mountain Province', 'capacity (NA)': 660524, 'product_types': ['N', 'T', 'Q'], 'Operations Expenses': 0.6, 'Rental price': 1.84}"
851,warehouses,3387,"{'country': 'Burkina Faso', 'city_name': 'Cascades', 'capacity (NA)': 914312, 'product_types': ['F'], 'Operations Expenses': 0.58, 'Rental price': 2.06}"
852,warehouses,3401,"{'country': 'Uzbekistan', 'city_name': 'Surxondaryo', 'capacity (NA)': 822178, 'product_types': ['F', 'J', 'G', 'O', 'D', 'E', 'N'], 'Operations Expenses': 0.65, 'Rental price': 1.95}"
853,warehouses,3406,"{'country': 'Colombia', 'city_name': 'Risaralda', 'capacity (NA)': 997073, 'product_types': ['T'], 'Operations Expenses': 0.84, 'Rental price': 2.35}"
854,warehouses,3413,"{'country': 'Norfolk Island', 'city_name': 'Unknown', 'capacity (NA)': 600541, 'product_types': ['G', 'Z', 'F', 'Q'], 'Operations Expenses': 0.63, 'Rental price': 2.17}"
855,warehouses,3427,"{'country': 'Rwanda', 'city_name': 'Western', 'capacity (NA)': 704889, 'product_types': ['D', 'N', 'F', 'V', 'A'], 'Operations Expenses': 0.9, 'Rental price': 2.27}"
856,warehouses,3437,"{'country': 'Samoa', 'city_name': 'Gagaifomauga', 'capacity (NA)': 222214, 'product_types': ['B', 'H', 'F', 'V', 'P', 'Q', 'U'], 'Operations Expenses': 0.77, 'Rental price': 2.78}"
857,warehouses,3452,"{'country': 'American Samoa', 'city_name': 'Unknown', 'capacity (NA)': 468981, 'product_types': ['T'], 'Operations Expenses': 0.63, 'Rental price': 2.04}"
858,warehouses,3456,"{'country': 'Norway', 'city_name': 'Viken', 'capacity (NA)': 748345, 'product_types': ['S'], 'Operations Expenses': 0.97, 'Rental price': 2.93}"
859,warehouses,3459,"{'country': 'Mauritius', 'city_name': 'Rodrigues Island', 'capacity (NA)': 613316, 'product_types': ['A', 'T', 'Q'], 'Operations Expenses': 0.53, 'Rental price': 1.79}"
860,warehouses,3468,"{'country': 'Macao', 'city_name': 'Unknown', 'capacity (NA)': 974866, 'product_types': ['L', 'Z', 'T'], 'Operations Expenses': 0.58, 'Rental price': 2.88}"
861,warehouses,3493,"{'country': 'Sao Tome and Principe', 'city_name': 'Príncipe', 'capacity (NA)': 355769, 'product_types': ['G', 'W', 'X', 'Q', 'Y', 'M'], 'Operations Expenses': 0.56, 'Rental price': 2.83}"
862,warehouses,3514,"{'country': 'United States', 'city_name': 'Jarvis Island', 'capacity (NA)': 351248, 'product_types': ['V', 'O', 'J', 'E', 'F', 'Z', 'C'], 'Operations Expenses': 0.84, 'Rental price': 2.27}"
863,warehouses,3525,"{'country': 'Dominican Republic', 'city_name': 'Barahona', 'capacity (NA)': 780689, 'product_types': ['B'], 'Operations Expenses': 0.68, 'Rental price': 2.51}"
864,warehouses,3532,"{'country': 'Panama', 'city_name': 'Ngöbe-Buglé', 'capacity (NA)': 149633, 'product_types': ['I', 'Y', 'L', 'H', 'T', 'M', 'E'], 'Operations Expenses': 0.73, 'Rental price': 2.51}"
865,warehouses,3535,"{'country': 'Australia', 'city_name': 'South Australia', 'capacity (NA)': 781893, 'product_types': ['W', 'Z', 'G', 'S', 'R'], 'Operations Expenses': 0.83, 'Rental price': 2.31}"
866,warehouses,3539,"{'country': 'Cook Islands', 'city_name': 'Unknown', 'capacity (NA)': 567363, 'product_types': ['U'], 'Operations Expenses': 0.52, 'Rental price': 2.14}"
867,warehouses,3553,"{'country': 'Belgium', 'city_name': 'wallonne, Région', 'capacity (NA)': 455059, 'product_types': ['V', 'C', 'T', 'S', 'Z', 'N', 'U'], 'Operations Expenses': 0.81, 'Rental price': 2.72}"
868,warehouses,3573,"{'country': 'Czechia', 'city_name': 'Uherské Hradiště', 'capacity (NA)': 923330, 'product_types': ['B', 'L', 'I', 'K', 'E', 'Z'], 'Operations Expenses': 0.88, 'Rental price': 1.82}"
869,warehouses,3577,"{'country': 'Nauru', 'city_name': 'Ewa', 'capacity (NA)': 599152, 'product_types': ['P', 'F', 'N', 'G'], 'Operations Expenses': 0.72, 'Rental price': 2.74}"
870,warehouses,3591,"{'country': 'Equatorial Guinea', 'city_name': 'Djibloho', 'capacity (NA)': 451592, 'product_types': ['V', 'Z', 'L', 'O'], 'Operations Expenses': 0.57, 'Rental price': 2.52}"
871,warehouses,3600,"{'country': 'Madagascar', 'city_name': 'Fianarantsoa', 'capacity (NA)': 650927, 'product_types': ['Z', 'F', 'P', 'L', 'R'], 'Operations Expenses': 0.52, 'Rental price': 2.02}"
872,warehouses,3609,"{'country': 'Tonga', 'city_name': 'Tongatapu', 'capacity (NA)': 925010, 'product_types': ['S', 'M', 'L', 'W', 'Y'], 'Operations Expenses': 0.52, 'Rental price': 2.96}"
873,warehouses,3613,"{'country': 'Libya', 'city_name': 'Murzuq', 'capacity (NA)': 368134, 'product_types': ['D', 'C', 'J', 'U', 'G', 'E', 'W'], 'Operations Expenses': 0.74, 'Rental price': 2.21}"
874,warehouses,3630,"{'country': 'Kenya', 'city_name': 'Narok', 'capacity (NA)': 419368, 'product_types': ['P', 'C', 'F', 'W', 'G', 'Y'], 'Operations Expenses': 0.5, 'Rental price': 2.99}"
875,warehouses,3638,"{'country': 'Portugal', 'city_name': 'Viana do Castelo', 'capacity (NA)': 381559, 'product_types': ['F', 'G', 'N', 'S'], 'Operations Expenses': 0.78, 'Rental price': 2.48}"
876,warehouses,3640,"{'country': 'Hong Kong', 'city_name': 'Unknown', 'capacity (NA)': 822794, 'product_types': ['Q', 'C', 'N', 'D', 'Z', 'G', 'S'], 'Operations Expenses': 0.89, 'Rental price': 1.88}"
877,warehouses,3652,"{'country': 'Tunisia', 'city_name': 'Zaghouan', 'capacity (NA)': 666039, 'product_types': ['K', 'C'], 'Operations Expenses': 0.94, 'Rental price': 2.01}"
878,warehouses,3661,"{'country': 'French Southern Territories', 'city_name': 'Unknown', 'capacity (NA)': 266147, 'product_types': ['R', 'X', 'D'], 'Operations Expenses': 0.95, 'Rental price': 2.1}"
879,warehouses,3673,"{'country': 'Pitcairn', 'city_name': 'Unknown', 'capacity (NA)': 291516, 'product_types': ['K', 'B', 'J'], 'Operations Expenses': 0.91, 'Rental price': 2.24}"
880,warehouses,3688,"{'country': 'Saint Kitts and Nevis', 'city_name': 'Saint George Basseterre', 'capacity (NA)': 925088, 'product_types': ['G', 'I'], 'Operations Expenses': 0.77, 'Rental price': 2.47}"
881,warehouses,3692,"{'country': 'San Marino', 'city_name': 'Acquaviva', 'capacity (NA)': 216080, 'product_types': ['U', 'Z', 'G', 'R', 'Y'], 'Operations Expenses': 0.58, 'Rental price': 2.7}"
882,warehouses,3730,"{'country': 'India', 'city_name': 'Sikkim', 'capacity (NA)': 951849, 'product_types': ['V', 'O', 'E', 'U'], 'Operations Expenses': 0.79, 'Rental price': 2.19}"
883,warehouses,3735,"{'country': 'Togo', 'city_name': 'Plateaux', 'capacity (NA)': 644948, 'product_types': ['Z', 'B', 'G', 'T', 'F', 'H'], 'Operations Expenses': 0.64, 'Rental price': 2.14}"
884,warehouses,3742,"{'country': 'Austria', 'city_name': 'Tirol', 'capacity (NA)': 681304, 'product_types': ['M', 'A', 'S', 'W', 'U', 'V'], 'Operations Expenses': 0.72, 'Rental price': 2.09}"
885,warehouses,3751,"{'country': 'United Republic of Tanzania', 'city_name': 'Singida', 'capacity (NA)': 995241, 'product_types': ['Z', 'C'], 'Operations Expenses': 0.64, 'Rental price': 2.89}"
886,warehouses,3756,"{'country': 'State of Palestine', 'city_name': 'Gaza', 'capacity (NA)': 614629, 'product_types': ['R', 'S', 'C', 'P', 'X', 'D'], 'Operations Expenses': 0.93, 'Rental price': 2.11}"
887,warehouses,3759,"{'country': 'Tajikistan', 'city_name': 'Kŭhistoni Badakhshon', 'capacity (NA)': 772327, 'product_types': ['J', 'X'], 'Operations Expenses': 0.59, 'Rental price': 2.31}"
888,warehouses,3760,"{'country': 'Yemen', 'city_name': 'Aḑ Ḑāli‘', 'capacity (NA)': 922304, 'product_types': ['X', 'Z', 'N', 'K'], 'Operations Expenses': 0.83, 'Rental price': 1.97}"
889,warehouses,3765,"{'country': 'Cyprus', 'city_name': 'Girne', 'capacity (NA)': 512521, 'product_types': ['K', 'H', 'E', 'B', 'O', 'C', 'D'], 'Operations Expenses': 0.5, 'Rental price': 2.99}"
890,warehouses,3766,"{'country': 'Cameroon', 'city_name': 'South', 'capacity (NA)': 578809, 'product_types': ['R', 'E', 'U', 'K', 'T'], 'Operations Expenses': 0.92, 'Rental price': 1.84}"
891,warehouses,3773,"{'country': 'Belarus', 'city_name': 'Minskaja oblast', 'capacity (NA)': 712693, 'product_types': ['E', 'Q'], 'Operations Expenses': 0.87, 'Rental price': 2.99}"
892,warehouses,3825,"{'country': 'Antigua and Barbuda', 'city_name': 'Saint Philip', 'capacity (NA)': 149484, 'product_types': ['B', 'R', 'D', 'K'], 'Operations Expenses': 0.93, 'Rental price': 1.8}"
893,warehouses,3826,"{'country': 'Saint Helena, Ascension and Tristan da Cunha', 'city_name': 'Tristan da Cunha', 'capacity (NA)': 492313, 'product_types': ['X', 'O', 'B', 'J', 'U', 'C', 'P'], 'Operations Expenses': 0.77, 'Rental price': 2.7}"
894,warehouses,3832,"{'country': 'Bolivarian Republic of Venezuela', 'city_name': 'Falcón', 'capacity (NA)': 368607, 'product_types': ['V'], 'Operations Expenses': 0.6, 'Rental price': 1.82}"
895,warehouses,3841,"{'country': 'French Polynesia', 'city_name': 'Unknown', 'capacity (NA)': 912609, 'product_types': ['K'], 'Operations Expenses': 0.98, 'Rental price': 2.21}"
896,warehouses,3852,"{'country': 'Papua New Guinea', 'city_name': 'National Capital District (Port Moresby)', 'capacity (NA)': 626772, 'product_types': ['T'], 'Operations Expenses': 0.92, 'Rental price': 2.76}"
897,warehouses,3853,"{'country': 'Gibraltar', 'city_name': 'Unknown', 'capacity (NA)': 226865, 'product_types': ['D', 'Y', 'R', 'A', 'J', 'E', 'X'], 'Operations Expenses': 0.76, 'Rental price': 2.76}"
898,warehouses,3855,"{'country': 'Myanmar', 'city_name': 'Shan', 'capacity (NA)': 610982, 'product_types': ['S', 'W', 'D', 'A', 'G'], 'Operations Expenses': 0.52, 'Rental price': 2.18}"
899,warehouses,3856,"{'country': 'Turkmenistan', 'city_name': 'Aşgabat', 'capacity (NA)': 647772, 'product_types': ['T', 'D'], 'Operations Expenses': 0.63, 'Rental price': 2.38}"
900,warehouses,3860,"{'country': 'Cyprus', 'city_name': 'Ammochostos', 'capacity (NA)': 657645, 'product_types': ['F'], 'Operations Expenses': 0.68, 'Rental price': 2.66}"
901,warehouses,3865,"{'country': 'Réunion', 'city_name': 'Unknown', 'capacity (NA)': 644926, 'product_types': ['X', 'B', 'F', 'Z', 'Q', 'Y'], 'Operations Expenses': 0.7, 'Rental price': 1.78}"
902,warehouses,3871,"{'country': 'Anguilla', 'city_name': 'Unknown', 'capacity (NA)': 388324, 'product_types': ['N', 'O'], 'Operations Expenses': 0.54, 'Rental price': 2.16}"
903,warehouses,3873,"{'country': 'Djibouti', 'city_name': 'Djibouti', 'capacity (NA)': 301310, 'product_types': ['C', 'M', 'T', 'I', 'G'], 'Operations Expenses': 0.63, 'Rental price': 2.16}"
904,warehouses,3882,"{'country': 'Kenya', 'city_name': 'Kiambu', 'capacity (NA)': 589209, 'product_types': ['V', 'W', 'L', 'U', 'O', 'E'], 'Operations Expenses': 0.92, 'Rental price': 2.88}"
905,warehouses,3893,"{'country': 'Iraq', 'city_name': 'Al Muthanná', 'capacity (NA)': 517019, 'product_types': ['K', 'I'], 'Operations Expenses': 0.94, 'Rental price': 2.8}"
906,warehouses,3896,"{'country': 'Romania', 'city_name': 'Mureș', 'capacity (NA)': 929939, 'product_types': ['H', 'W', 'Z', 'A', 'J'], 'Operations Expenses': 0.89, 'Rental price': 2.08}"
907,warehouses,3921,"{'country': 'Puerto Rico', 'city_name': 'Unknown', 'capacity (NA)': 892551, 'product_types': ['B', 'P', 'Z', 'T', 'O', 'D'], 'Operations Expenses': 0.78, 'Rental price': 2.0}"
908,warehouses,3954,"{'country': 'Burundi', 'city_name': 'Kayanza', 'capacity (NA)': 270943, 'product_types': ['J', 'U', 'L', 'T'], 'Operations Expenses': 0.7, 'Rental price': 2.91}"
909,warehouses,3972,"{'country': 'Nepal', 'city_name': 'Kosi', 'capacity (NA)': 616053, 'product_types': ['N', 'G', 'W', 'S'], 'Operations Expenses': 0.63, 'Rental price': 2.05}"
910,warehouses,3990,"{'country': 'Bahrain', 'city_name': 'Al Janūbīyah', 'capacity (NA)': 737930, 'product_types': ['N', 'W', 'T'], 'Operations Expenses': 0.88, 'Rental price': 2.13}"
911,warehouses,3994,"{'country': 'Lesotho', 'city_name': 'Mafeteng', 'capacity (NA)': 639487, 'product_types': ['P'], 'Operations Expenses': 0.91, 'Rental price': 2.78}"
912,warehouses,3998,"{'country': 'Georgia', 'city_name': 'Mtskheta-Mtianeti', 'capacity (NA)': 322896, 'product_types': ['Q', 'L', 'S', 'B', 'I'], 'Operations Expenses': 0.89, 'Rental price': 2.27}"
913,warehouses,4014,"{'country': 'Faroe Islands', 'city_name': 'Unknown', 'capacity (NA)': 841934, 'product_types': ['B', 'C', 'N', 'J'], 'Operations Expenses': 0.53, 'Rental price': 1.95}"
914,warehouses,4018,"{'country': 'Madagascar', 'city_name': 'Toliara', 'capacity (NA)': 416893, 'product_types': ['G', 'O', 'M', 'W', 'V', 'H', 'I'], 'Operations Expenses': 0.75, 'Rental price': 2.71}"
915,warehouses,4027,"{'country': 'Poland', 'city_name': 'Lubelskie', 'capacity (NA)': 623863, 'product_types': ['Y', 'Q', 'N', 'V'], 'Operations Expenses': 0.57, 'Rental price': 2.32}"
916,warehouses,4032,"{'country': 'Peru', 'city_name': 'Piura', 'capacity (NA)': 366052, 'product_types': ['Y', 'I', 'Q', 'C', 'T', 'U'], 'Operations Expenses': 0.93, 'Rental price': 2.6}"
917,warehouses,4041,"{'country': 'Azerbaijan', 'city_name': 'Salyan', 'capacity (NA)': 859772, 'product_types': ['F', 'X', 'T', 'I', 'B', 'A'], 'Operations Expenses': 0.74, 'Rental price': 2.48}"
918,warehouses,4044,"{'country': 'Guadeloupe', 'city_name': 'Unknown', 'capacity (NA)': 523694, 'product_types': ['R'], 'Operations Expenses': 0.83, 'Rental price': 2.1}"
