,Label,ID,Attributes
205,retailer,91566,['Anguilla' 'Unknown' 'abroad' 313 list([]) 4 4 592968]
206,retailer,48462,['Niger' 'Dosso' 'distributer' 284 list([]) 2 9 234649]
207,retailer,29540,"['Bangladesh' 'Shariatpur' 'distributer' 536
 list(['Paper, Forest Products & Packaging']) 2 3 1933670]"
208,retailer,54756,['Kiribati' 'Line Islands' 'distributer' 189 list([]) 1 8 1222269]
209,retailer,68441,['Macao' 'Unknown' 'customer end' 349 list([]) 2 7 748767]
210,retailer,66663,"['Luxembourg' 'Mersch' 'customer end' 549
 list(['Paper, Forest Products & Packaging', 'Metals & Mining']) 2 1
 1786531]"
211,retailer,61003,"['Iran, Islamic Republic of' 'Zanjān' 'vendor' 871 list([]) 1 6 683362]"
212,retailer,82777,"['Slovenia' 'Ivančna Gorica' 'abroad' 191 list(['Advanced Electronics']) 1
 7 915672]"
213,retailer,78692,['Mali' 'Gao' 'distributer' 846 list([]) 2 5 1134350]
214,retailer,22459,"['Kazakhstan' ""Turkestankaya oblast'"" 'customer end' 706 list([]) 4 4
 323272]"
215,retailer,67833,['El Salvador' 'Usulután' 'vendor' 297 list([]) 1 2 1977961]
216,retailer,26336,"['Djibouti' 'Tadjourah' 'distributer' 621 list(['Advanced Electronics']) 4
 6 1098430]"
217,retailer,46954,"['Curaçao' 'Unknown' 'distributer' 660
 list(['Engineering, Construction & Building Materials']) 1 5 1638664]"
218,retailer,28549,['New Caledonia' 'Unknown' 'distributer' 450 list([]) 4 9 1905955]
219,retailer,62920,"['Belarus' 'Mahilioŭskaja voblasć' 'abroad' 988
 list(['Automotive & Assembly']) 4 5 367437]"
220,retailer,95909,['Ghana' 'Savannah' 'abroad' 813 list([]) 5 9 604532]
221,retailer,98026,['Canada' 'Manitoba' 'vendor' 252 list([]) 4 6 1283308]
222,retailer,45151,['Brunei Darussalam' 'Belait' 'distributer' 537 list([]) 1 8 1445965]
223,retailer,53380,['Åland Islands' 'Unknown' 'customer end' 770 list([]) 5 1 1898111]
224,retailer,92733,['Fiji' 'Serua' 'vendor' 949 list([]) 2 1 348510]
225,retailer,82256,['Oman' 'Al Buraymī' 'distributer' 535 list([]) 4 1 1662653]
226,retailer,61236,['Turkmenistan' 'Balkan' 'abroad' 244 list([]) 3 9 1924299]
227,retailer,55061,"['Virgin Islands, U.S.' 'Unknown' 'abroad' 721 list([]) 1 8 1366503]"
228,retailer,38017,"['Kyrgyzstan' ""Dzhalal-Abadskaya oblast'"" 'abroad' 615 list([]) 3 5
 1532622]"
229,retailer,96831,['Lebanon' 'Jabal Lubnān' 'distributer' 944 list([]) 2 2 1963377]
230,retailer,29575,['Falkland Islands (Malvinas)' 'Unknown' 'abroad' 685 list([]) 5 2 640608]
231,retailer,67690,['Isle of Man' 'Unknown' 'customer end' 414 list([]) 2 8 189504]
232,retailer,60804,['Armenia' 'Tavuš' 'abroad' 866 list([]) 2 8 1279430]
233,retailer,70517,['Ecuador' 'Cañar' 'distributer' 214 list([]) 5 9 471451]
234,retailer,26669,['Norfolk Island' 'Unknown' 'distributer' 533 list([]) 4 1 982403]
235,retailer,56680,['Palau' 'Ngardmau' 'distributer' 420 list([]) 1 6 1535193]
236,retailer,69173,['Finland' 'Egentliga Finland' 'distributer' 369 list([]) 1 7 67540]
237,retailer,35367,"['Martinique' 'Unknown' 'distributer' 204 list(['Aerospace & Defense']) 4
 9 499769]"
238,retailer,31412,['France' 'Saint-Martin' 'abroad' 754 list(['Real Estate']) 2 4 1550866]
239,retailer,64102,"['Greenland' 'Kommuneqarfik Sermersooq' 'customer end' 411 list([]) 1 1
 1039319]"
240,retailer,35734,['Pakistan' 'Khyber Pakhtunkhwa' 'vendor' 139 list([]) 4 9 1396971]
241,retailer,78981,"['Afghanistan' 'Laghmān' 'customer end' 850 list(['Advanced Electronics'])
 1 8 1347744]"
242,retailer,65811,['Fiji' 'Kadavu' 'customer end' 931 list(['Chemicals']) 5 2 1474819]
243,retailer,69912,['China' 'Shanxi Sheng' 'distributer' 154 list([]) 3 5 632673]
244,retailer,56222,"[""Korea, Democratic People's Republic of"" ""P'yǒngyang"" 'customer end' 211
 list([]) 1 1 1459909]"
245,retailer,92403,['Algeria' 'Souk Ahras' 'vendor' 262 list([]) 4 8 1196547]
246,retailer,40821,['United Kingdom' 'Merton' 'distributer' 556 list([]) 5 1 1446269]
247,retailer,90345,"['Chile' 'Aisén del General Carlos Ibañez del Campo' 'abroad' 309 list([])
 5 7 688060]"
248,retailer,71308,['Ireland' 'Dublin' 'vendor' 129 list([]) 5 7 1510373]
249,retailer,41879,"['Djibouti' 'Awbūk' 'distributer' 924
 list(['Healthcare Systems & Services']) 1 3 464028]"
250,retailer,69506,['Oman' 'Shamāl al Bāţinah' 'distributer' 712 list([]) 4 8 273648]
251,retailer,90349,"['French Guiana' 'Unknown' 'abroad' 817 list(['Aerospace & Defense']) 5 3
 1878523]"
252,retailer,67158,['India' 'Manipur' 'customer end' 185 list([]) 3 6 1813466]
253,retailer,38871,['Guatemala' 'Chimaltenango' 'vendor' 997 list([]) 3 2 439001]
254,retailer,59906,['Lebanon' 'Bayrūt' 'vendor' 390 list([]) 5 4 1541808]
255,retailer,31062,['Mali' 'Taoudénit' 'vendor' 163 list([]) 4 5 548122]
256,retailer,87755,['Cambodia' 'Kampong Spueu' 'distributer' 860 list([]) 4 1 303166]
257,retailer,23758,['Serbia' 'Zaječarski okrug' 'abroad' 248 list([]) 2 2 310912]
258,retailer,22049,"[""Korea, Democratic People's Republic of"" 'Nampho' 'customer end' 676
 list(['Engineering, Construction & Building Materials']) 3 3 1357300]"
259,retailer,43964,['Norway' 'Vestfold og Telemark' 'distributer' 268 list([]) 3 4 503646]
260,retailer,10661,['Mexico' 'Baja California' 'abroad' 301 list([]) 3 3 1889514]
261,retailer,25889,"['Oman' 'Shamāl al Bāţinah' 'customer end' 959
 list(['Aerospace & Defense']) 1 8 1650639]"
262,retailer,17198,"[""Côte d'Ivoire"" 'Denguélé' 'distributer' 218
 list(['Automotive & Assembly']) 3 6 544883]"
263,retailer,67361,"['Suriname' 'Wanica' 'abroad' 236
 list(['Paper, Forest Products & Packaging', 'Aerospace & Defense']) 1 1
 1747881]"
264,retailer,98717,['Lithuania' 'Panevėžio miestas' 'distributer' 848 list([]) 2 7 29006]
265,retailer,34779,['Réunion' 'Unknown' 'customer end' 464 list(['Oil & Gas']) 3 2 191216]
266,retailer,48381,['Uruguay' 'Rocha' 'customer end' 478 list([]) 4 4 183792]
267,retailer,82830,['Congo' 'Bouenza' 'customer end' 994 list(['Semiconductors']) 4 7 1140131]
268,retailer,94027,"['Kenya' 'Embu' 'customer end' 675
 list(['Engineering, Construction & Building Materials']) 2 7 1715176]"
269,retailer,56575,"['Turkmenistan' 'Balkan' 'customer end' 878 list(['Semiconductors']) 4 1
 525049]"
270,retailer,87615,['Pitcairn' 'Unknown' 'distributer' 845 list([]) 3 6 260035]
271,retailer,69655,['Barbados' 'Saint Michael' 'abroad' 632 list([]) 2 1 770439]
272,retailer,83982,"['Cayman Islands' 'Unknown' 'distributer' 225 list(['Semiconductors']) 3 9
 351603]"
273,retailer,24037,['Greenland' 'Kommuneqarfik Sermersooq' 'vendor' 943 list([]) 4 8 310122]
274,retailer,65500,['Bhutan' 'Monggar' 'distributer' 835 list([]) 5 1 1826044]
275,retailer,91326,['Mayotte' 'Unknown' 'customer end' 846 list([]) 1 7 1601112]
276,retailer,14803,['Bermuda' 'Unknown' 'vendor' 747 list([]) 5 3 1890234]
277,retailer,84290,['Cook Islands' 'Unknown' 'abroad' 445 list([]) 2 3 1534951]
278,retailer,61174,['Finland' 'Etelä-Karjala' 'vendor' 888 list([]) 3 5 183016]
279,retailer,28898,['Liberia' 'Margibi' 'vendor' 880 list([]) 1 5 1168243]
280,retailer,64571,"['Uganda' 'Ntungamo' 'vendor' 832 list(['Advanced Electronics']) 2 6
 1104319]"
281,retailer,63898,['Fiji' 'Rotuma' 'abroad' 703 list([]) 4 9 1607287]
282,retailer,16322,['Mayotte' 'Unknown' 'abroad' 864 list([]) 3 7 1533329]
283,retailer,23228,"['Botswana' 'Ghanzi' 'distributer' 961
 list(['Paper, Forest Products & Packaging']) 4 7 1771606]"
284,retailer,49119,['Qatar' 'Ash Shamāl' 'distributer' 943 list([]) 1 9 181658]
285,retailer,14114,['Paraguay' 'Misiones' 'customer end' 215 list([]) 5 1 1000569]
286,retailer,53319,"['Bonaire, Sint Eustatius and Saba' 'Bonaire' 'vendor' 974 list([]) 5 9
 1992674]"
287,retailer,14965,['Algeria' 'Djelfa' 'vendor' 800 list(['Financial Services']) 2 4 1323070]
288,retailer,11854,"['Slovenia' 'Štore' 'abroad' 144
 list(['Private Equity & Principal Investors']) 4 3 131631]"
289,retailer,63788,['Namibia' 'Kunene' 'customer end' 358 list([]) 4 8 1898070]
290,retailer,40164,"['Guadeloupe' 'Unknown' 'abroad' 651
 list(['Aerospace & Defense', 'Semiconductors']) 2 1 309772]"
291,retailer,45657,['Guinea' 'Lola' 'customer end' 609 list([]) 4 5 861244]
292,retailer,78323,['Maldives' 'South Miladhunmadulu' 'distributer' 473 list([]) 5 7 527164]
293,retailer,38623,['El Salvador' 'La Libertad' 'abroad' 849 list([]) 4 1 1286511]
294,retailer,76954,['Montenegro' 'Rožaje' 'distributer' 191 list([]) 5 3 309798]
295,retailer,86308,"['Ukraine' 'Chernihivska oblast' 'vendor' 987 list(['Financial Services'])
 4 8 1316087]"
296,retailer,18464,['Haiti' 'Grandans' 'customer end' 295 list([]) 2 5 1686073]
297,retailer,57039,"[""Lao People's Democratic Republic"" 'Viangchan' 'vendor' 450 list([]) 2 7
 1019346]"
298,retailer,33250,['South Sudan' 'Lakes' 'customer end' 318 list([]) 4 6 716050]
299,retailer,21789,['Cyprus' 'Ammochostos' 'distributer' 907 list([]) 3 5 284423]
300,supplier,34258,"['Taylor PLC' ""Lao People's Democratic Republic"" 'Viangchan' 'Dollars'
 'Financial Services' 446 465.22 5565 48 597000000000.0]"
301,supplier,40868,"['Sorrentino SPA' 'Mozambique' 'Gaza' 'Dollars' 'Real Estate' 533 8881.74
 1871 98 917000000000.0]"
302,supplier,27813,"['Persico e figli' 'Saint Martin (French part)' 'Unknown' 'Dollars'
 'Paper, Forest Products & Packaging' 578 58.99 8611 9 698000000000.0]"
303,supplier,57551,"['Karge OHG mbH' 'Brunei Darussalam' 'Belait' 'Dollars' 'Oil & Gas' 145
 3.35 4320 41 879000000000.0]"
304,supplier,50099,"['Smith, Porter and Lynch' 'Palau' 'Ngatpang' 'Dollars'
 'Automotive & Assembly' 872 8.39 2090 78 605000000000.0]"
305,supplier,68240,"['Mary Breton S.A.' 'Iran, Islamic Republic of' 'Āz̄ārbāyjān-e Shārqī'
 'Ngultrum' 'Life Sciences' 278 246.17 3731 28 671000000000.0]"
306,supplier,46204,"['Renner' 'Guinea-Bissau' 'Sul' 'Dollars' 'Metals & Mining' 202 4.71 7360
 4 360000000000.0]"
307,supplier,44351,"['Collins Inc' 'Czechia' 'Prachatice' 'Dollars' 'Advanced Electronics' 912
 6222.61 4121 74 432000000000.0]"
308,supplier,43284,"['Lombard et Fils' 'Romania' 'Brașov' 'Dollars' 'Retail' 525 6.18 6336 86
 251000000000.0]"
309,supplier,47804,"['Mattarella, Chiappetta e Farinelli Group' 'Monaco' 'Vallon de la Rousse'
 'Dollars' 'Public & Social Sector' 522 178.37 9266 91 960000000000.0]"
310,supplier,61874,"['Agnesi-Donatoni e figli' 'Suriname' 'Paramaribo' 'Dollars' 'Oil & Gas'
 498 3.51 7503 23 288000000000.0]"
311,supplier,10161,"['Marchand Salmon et Fils' 'Iceland' 'Rangárþing eystra' 'Dollars'
 'Technology, Media & Telecommunications' 706 450.56 8872 6 73010024548.0]"
312,supplier,27880,"['Faust Gierschner GmbH & Co. KG' 'French Southern Territories' 'Unknown'
 'Dollars' 'Oil & Gas' 711 9.61 6063 42 496000000000.0]"
313,supplier,58199,"['Müller' 'Antigua and Barbuda' 'Saint Peter' 'Dollars'
 'Technology, Media & Telecommunications' 920 4274.6 8637 93
 868000000000.0]"
314,supplier,75581,"['Giulietti, Casaleggio e Nibali e figli' 'Lebanon' 'An Nabaţīyah'
 'Dollars' 'Metals & Mining' 794 40.52 9856 92 948000000000.0]"
315,supplier,89467,"['Langern' 'Qatar' 'Umm Şalāl' 'Dollars'
 'Engineering, Construction & Building Materials' 344 1.14 1502 44
 437000000000.0]"
316,supplier,61433,"['Ginesio-Majewski e figli' 'Marshall Islands' 'Likiep' 'Dollars'
 'Electric Power & Natural Gas' 362 650.1 6018 27 920000000000.0]"
317,supplier,57453,"['Wong PLC' 'Russian Federation' 'Altajskij kraj' 'Dollars'
 'Technology, Media & Telecommunications' 337 4386.47 7968 79
 407000000000.0]"
318,supplier,77332,"['Fischer' 'Saint Lucia' 'Choiseul' 'Dollars'
 'Electric Power & Natural Gas' 314 99.1 3207 94 991000000000.0]"
319,supplier,70443,"['Tamburini-Endrizzi Group' 'Åland Islands' 'Unknown' 'Dollars'
 'Travel, Logistics & Infrastructure' 225 48.46 7592 69 943000000000.0]"
320,supplier,85351,"['Bohnbach Schulz GmbH & Co. OHG' 'Brazil' 'Piauí' 'Dollars'
 'Electric Power & Natural Gas' 320 94.75 2613 43 762000000000.0]"
321,supplier,29277,"['Ortmann Eigenwillig GbR' 'Cook Islands' 'Unknown' 'Dollars'
 'Technology, Media & Telecommunications' 630 936.91 8268 69
 778000000000.0]"
322,supplier,97749,"['Daniels and Sons' 'French Southern Territories' 'Unknown' 'Dollars'
 'Retail' 531 48.35 3181 20 463000000000.0]"
323,supplier,93661,"['Mastandrea, Faranda e Crispi SPA' 'Ecuador' 'Sucumbíos' 'Dollars'
 'Consumer Packaged Goods' 768 520.91 3030 32 576000000000.0]"
324,supplier,47339,"['Parent Boulanger S.A.' 'Colombia' 'Cauca' 'Dollars'
 'Travel, Logistics & Infrastructure' 684 96.64 6011 59 90469483609.0]"
325,supplier,26090,"['Lange GmbH' 'Algeria' 'Tamanrasset' 'Dollars'
 'Electric Power & Natural Gas' 935 9.31 7225 1 322000000000.0]"
326,supplier,17977,"['Reynaud' 'Yemen' 'Ḩaḑramawt' 'Dollars' 'Chemicals' 813 3851.88 4098 53
 837000000000.0]"
327,supplier,68081,"['Garcia-Garcia' 'Madagascar' 'Antsiranana' 'Dollars'
 'Electric Power & Natural Gas' 830 6.54 4668 93 247000000000.0]"
328,supplier,83468,"['Couturier' 'Ireland' 'Louth' 'Dollars' 'Chemicals' 430 8920.61 2771 14
 593000000000.0]"
329,supplier,65468,"['Devaux SARL' 'Georgia' 'Samtskhe-Javakheti' 'Dollars' 'Chemicals' 211
 395.56 6002 12 291000000000.0]"
330,supplier,35841,"['Richard' 'Austria' 'Tirol' 'Dollars' 'Consumer Packaged Goods' 184 71.56
 4777 32 269000000000.0]"
331,supplier,27896,"['Taylor, Rees and Burke' 'Samoa' ""Gaga'emauga"" 'Dollars'
 'Metals & Mining' 554 265.88 6696 55 734000000000.0]"
332,supplier,19974,"['Legendre' 'Hungary' 'Kaposvár' 'Dollars' 'Public & Social Sector' 369
 9.33 1204 19 77674664573.0]"
333,supplier,63319,"['Donati e figli' 'Djibouti' 'Ali Sabieh' 'Dollars' 'Education' 731 65.25
 6910 2 106000000000.0]"
334,supplier,58047,"['Sanders-Yoder' 'Cook Islands' 'Unknown' 'Dollars'
 'Engineering, Construction & Building Materials' 358 126.5 1459 15
 85648381584.0]"
335,supplier,55441,"['Boezio, Galvani e Mazzeo Group' 'Argentina' 'Neuquén' 'Dollars'
 'Agriculture' 429 548.43 2247 55 259000000000.0]"
336,supplier,69142,"['Fisher-Wright' 'Chad' 'Madīnat Injamīnā' 'Dollars'
 'Public & Social Sector' 660 9348.77 7618 7 326000000000.0]"
337,supplier,29604,"['Frazier-Snyder' 'Thailand' 'Kalasin' 'Dollars' 'Agriculture' 751 8462.13
 3844 16 219000000000.0]"
338,supplier,22560,"['Bernini-Mascheroni s.r.l.' 'Japan' 'Fukui' 'Dollars'
 'Consumer Packaged Goods' 332 2.41 2230 52 916000000000.0]"
339,supplier,74660,"['Niemeier Käster AG' 'Argentina' 'Santa Fe' 'Dollars' 'Retail' 227 1.5
 8102 89 754000000000.0]"
340,supplier,47093,"['Garnier S.A.' 'France' 'Gironde' 'Dollars'
 'Engineering, Construction & Building Materials' 713 94.16 1244 92
 576000000000.0]"
341,supplier,58976,"['Murray-Lowe' 'Jamaica' 'Saint Andrew' 'Dollars' 'Retail' 248 5077.25
 2848 41 13261847684.0]"
342,supplier,27107,"['Loiseau' 'Indonesia' 'Jawa Tengah' 'Dollars'
 'Electric Power & Natural Gas' 263 7.49 4483 62 560000000000.0]"
343,supplier,11283,"['Godard' 'United States Minor Outlying Islands' 'Wake Island' 'Dollars'
 'Healthcare Systems & Services' 382 518.82 7902 43 993000000000.0]"
344,supplier,63113,"['Ajello, Pavanello e Vasari e figli' 'Afghanistan' 'Baghlān' 'Dollars'
 'Technology, Media & Telecommunications' 109 448.29 5809 97
 744000000000.0]"
345,supplier,24741,"['Lange' 'Ghana' 'Bono' 'Dollars'
 'Engineering, Construction & Building Materials' 199 411.41 4001 24
 801000000000.0]"
346,supplier,67421,"['Bourgeois Guillaume S.A.R.L.' 'Gabon' 'Nyanga' 'Dollars'
 'Electric Power & Natural Gas' 585 62.64 7382 57 871000000000.0]"
347,supplier,43691,"['Legros' 'Chad' 'Borkou' 'Dollars' 'Life Sciences' 505 423.94 5206 90
 534000000000.0]"
348,supplier,18952,"['Calvo-Satriani e figli' 'Bahamas' 'Spanish Wells' 'Dollars'
 'Semiconductors' 212 1080.19 2108 97 425000000000.0]"
349,supplier,64251,"['Parker, Golden and Vasquez' 'Tonga' ""Ha'apai"" 'Dollars'
 'Travel, Logistics & Infrastructure' 958 285.39 6012 71 372000000000.0]"
350,supplier,71819,"['Hale-Robinson' 'Sint Maarten (Dutch part)' 'Unknown' 'Dollars'
 'Consumer Packaged Goods' 143 67.7 9620 67 737000000000.0]"
351,supplier,24646,"['Thanel Schlosser AG & Co. KG' 'American Samoa' 'Unknown' 'Dollars'
 'Private Equity & Principal Investors' 666 8.58 6375 52 564000000000.0]"
352,supplier,72315,"['Phillips and Sons' 'Argentina' 'Tierra del Fuego' 'Dollars'
 'Aerospace & Defense' 682 5.35 3930 33 321000000000.0]"
353,supplier,56382,"['Campbell LLC' 'Antigua and Barbuda' 'Saint Philip' 'Dollars' 'Retail'
 911 6854.47 7625 4 972000000000.0]"
354,supplier,31532,"['Williams-Carter' 'Seychelles' 'Au Cap' 'Dollars'
 'Private Equity & Principal Investors' 200 73.33 5919 65 726000000000.0]"
355,supplier,33037,"['Schinke' 'Saint Pierre and Miquelon' 'Unknown' 'Dollars' 'Retail' 568
 7.65 5517 77 96739764422.0]"
356,supplier,13951,"['Santoro-Bignami SPA' 'Belize' 'Belize' 'Dollars' 'Oil & Gas' 569 20.98
 5075 26 98321109644.0]"
357,supplier,88882,"['Copeland, Briggs and Taylor' 'French Guiana' 'Unknown' 'Dollars'
 'Real Estate' 133 464.75 1036 1 987000000000.0]"
358,supplier,18141,"['Röhrdanz AG & Co. KG' 'Zambia' 'North-Western' 'Dollars'
 'Public & Social Sector' 123 317.36 6687 88 562000000000.0]"
359,supplier,73593,"['Simon Dijoux SA' 'French Guiana' 'Unknown' 'Dollars'
 'Aerospace & Defense' 956 7.48 4612 30 294000000000.0]"
360,supplier,92416,"['Tonisto s.r.l.' 'Niue' 'Unknown' 'Dollars' 'Life Sciences' 221 5396.52
 6068 65 215000000000.0]"
361,supplier,73487,"['Bishop Ltd' 'Italy' 'Marche' 'Dollars' 'Metals & Mining' 455 8.57 8447
 51 240000000000.0]"
362,supplier,99762,"['Hammond Inc' 'Netherlands' 'Saba' 'Dollars' 'Real Estate' 762 40.24 5322
 77 534000000000.0]"
363,supplier,86815,"['Giorgetti-Rossetti SPA' 'Equatorial Guinea' 'Bioko Sud' 'Dollars'
 'Technology, Media & Telecommunications' 269 180.97 8566 46
 358000000000.0]"
364,supplier,53699,"['Köster Walter GmbH & Co. KGaA' 'Niger' 'Diffa' 'Dollars' 'Real Estate'
 751 3.8 2347 12 65711062011.0]"
365,supplier,41898,"['Gray, Walsh and Martin' 'Bouvet Island' 'Unknown' 'Dollars'
 'Agriculture' 359 506.12 1114 16 181000000000.0]"
366,supplier,13889,"['John PLC' 'Benin' 'Alibori' 'Dollars' 'Public & Social Sector' 514 90.57
 5223 37 559000000000.0]"
367,supplier,21166,"['Martin, Ross and Doyle' 'Gabon' 'Ogooué-Maritime' 'Dollars'
 'Advanced Electronics' 596 168.81 7106 97 827000000000.0]"
368,supplier,52544,"['Baglioni e figli' 'Bolivia, Plurinational State of' 'Pando' 'Dollars'
 'Semiconductors' 443 50.79 5317 68 852000000000.0]"
369,supplier,68120,"['Humbert et Fils' 'Holy See (Vatican City State)' 'Unknown' 'Dollars'
 'Financial Services' 392 9626.27 8629 3 286000000000.0]"
370,supplier,14125,"['Dörschner Naser GmbH' 'Bonaire, Sint Eustatius and Saba' 'Saba'
 'Dollars' 'Healthcare Systems & Services' 195 649.86 6139 64
 854000000000.0]"
371,supplier,12548,"['Whitehead, Morris and Chan' 'Somalia' 'Shabeellaha Hoose' 'Dollars'
 'Education' 745 35.61 9702 40 56583264482.0]"
372,supplier,30692,"['Parsons-Miles' 'Saint Barthélemy' 'Unknown' 'Dollars'
 'Aerospace & Defense' 949 76.43 6981 86 89700080724.0]"
373,supplier,31934,"['Brown Group' 'Wallis and Futuna' 'Alo' 'Dollars' 'Financial Services'
 814 4.51 4480 49 319000000000.0]"
374,supplier,91465,"['Davis LLC' 'Marshall Islands' 'Enewetak & Ujelang' 'Dollars'
 'Automotive & Assembly' 582 756.6 8797 3 181000000000.0]"
375,supplier,81423,"['Eco s.r.l.' 'Bouvet Island' 'Unknown' 'Dollars' 'Aerospace & Defense'
 276 4.17 6658 69 345000000000.0]"
376,supplier,82768,"['Argan-Montesano Group' 'Grenada' 'Saint George' 'Dollars'
 'Consumer Packaged Goods' 982 53.66 4186 17 31804971061.0]"
377,supplier,32829,"['Le Roux Faure et Fils' 'Kuwait' 'Al ‘Āşimah' 'Dollars' 'Chemicals' 885
 51.31 5063 54 597000000000.0]"
378,supplier,39180,"['Lebon S.A.R.L.' 'Australia' 'Queensland' 'Dollars' 'Agriculture' 616
 350.95 9886 69 820000000000.0]"
379,supplier,55787,"['Gröttner Stahr KG' 'Saint Vincent and the Grenadines' 'Saint David'
 'Dollars' 'Advanced Electronics' 981 781.93 2736 92 154000000000.0]"
380,supplier,11770,"['Fantoni-Pareto SPA' 'Eritrea' 'Debubawi K’eyyĭḥ Baḥri' 'Dollars'
 'Semiconductors' 687 5786.51 5156 97 222000000000.0]"
381,supplier,75444,"['Schacht KGaA' 'Argentina' 'La Pampa' 'Dollars'
 'Electric Power & Natural Gas' 565 122.57 7540 14 369000000000.0]"
382,supplier,12179,"['Ferrand Lefebvre SARL' 'Saint Vincent and the Grenadines' 'Saint David'
 'Dollars' 'Advanced Electronics' 397 98.99 7296 100 445000000000.0]"
383,supplier,12547,"['Eberhardt Ortmann GmbH & Co. KG' 'Mali' 'Ségou' 'Dollars' 'Real Estate'
 652 455.91 1848 24 524000000000.0]"
384,supplier,46676,"['Davies Group' 'Seychelles' 'Takamaka' 'Dollars'
 'Healthcare Systems & Services' 184 8646.2 3217 74 333000000000.0]"
385,supplier,89745,"['Stoll' 'New Caledonia' 'Unknown' 'Dollars' 'Metals & Mining' 168 68.59
 5767 8 290000000000.0]"
386,supplier,46615,"['Brown, Roberts and Williams' 'Moldova, Republic of' 'Călărași' 'Dollars'
 'Semiconductors' 510 2.99 6535 91 887000000000.0]"
387,supplier,42065,"['Hayward Inc' 'Sint Maarten (Dutch part)' 'Unknown' 'Dollars'
 'Healthcare Systems & Services' 826 8071.9 5073 63 304000000000.0]"
388,supplier,18262,"['Davies, Anderson and Lewis' 'Saint Lucia' 'Soufrière' 'Dollars'
 'Semiconductors' 623 3039.43 1257 29 220000000000.0]"
389,supplier,24451,"['Knapp-Lynch' 'Kuwait' 'Mubārak al Kabīr' 'Dollars'
 'Electric Power & Natural Gas' 621 629.46 7584 79 458000000000.0]"
390,supplier,64604,"['Jennings-Richards' 'Croatia' 'Varaždinska županija' 'Dollars'
 'Real Estate' 324 22.57 3816 80 431000000000.0]"
391,supplier,46995,"['Moore-Wright' 'Sao Tome and Principe' 'Lembá' 'Dollars'
 'Advanced Electronics' 726 994.68 1889 34 984000000000.0]"
392,supplier,49681,"['Barbe' 'Gibraltar' 'Unknown' 'Dollars' 'Metals & Mining' 791 4938.68
 3287 5 144000000000.0]"
393,supplier,86580,"['Carlier Bernard SARL' 'Grenada' 'Saint George' 'Dollars'
 'Metals & Mining' 659 1156.14 4041 31 81400493131.0]"
394,supplier,97142,"['Pietrangeli SPA' 'Belize' 'Belize' 'Dollars'
 'Paper, Forest Products & Packaging' 542 30.38 6518 38 507000000000.0]"
395,supplier,63322,"['Ernst' 'Guinea' 'Télimélé' 'Dollars' 'Metals & Mining' 941 948.26 4995
 17 991000000000.0]"
396,supplier,90272,"['Tarantino, Monaco e Stefanelli e figli' 'Myanmar' 'Tanintharyi'
 'Dollars' 'Real Estate' 817 4.19 9939 59 67351662587.0]"
397,supplier,92698,"['Pedroni s.r.l.' 'Antigua and Barbuda' 'Barbuda' 'Dollars' 'Oil & Gas'
 656 8.45 1477 71 757000000000.0]"
398,supplier,14522,"['Charrier' 'Paraguay' 'Caaguazú' 'Dollars' 'Agriculture' 453 7268.14 1715
 91 108000000000.0]"
399,supplier,23557,"['Techer S.A.S.' 'Lesotho' ""Qacha's Nek"" 'Dollars' 'Advanced Electronics'
 766 8.97 8687 56 893000000000.0]"
400,supplier,60591,"['Garcia' 'French Southern Territories' 'Unknown' 'Dollars'
 'Technology, Media & Telecommunications' 886 5.25 9836 26 341000000000.0]"
401,supplier,38265,"['Borromini, Ginesio e Tirabassi Group' 'Bhutan' 'Samdrup Jongkhar'
 'Dollars' 'Oil & Gas' 422 37.16 2854 62 338000000000.0]"
402,supplier,55648,"['Scalfaro, Spinola e Alfieri Group' 'Antigua and Barbuda' 'Saint Mary'
 'Dollars' 'Electric Power & Natural Gas' 728 9645.18 8829 65
 333000000000.0]"
403,supplier,71574,"['Weller' 'Brazil' 'Mato Grosso' 'Dollars' 'Oil & Gas' 263 1.33 3938 13
 122000000000.0]"
404,supplier,71916,"['Wirth AG' 'Afghanistan' 'Bādghīs' 'Dollars'
 'Healthcare Systems & Services' 988 7903.53 1873 44 168000000000.0]"
405,supplier,76443,"['Duval' 'Malaysia' 'Terengganu' 'Dollars' 'Life Sciences' 326 85.56 5683
 69 858000000000.0]"
406,supplier,96293,"['Thomas-Stevens' 'Nauru' 'Uaboe' 'Dollars' 'Semiconductors' 586 1.1 7895
 3 699000000000.0]"
407,supplier,60393,"['Baron' 'Bahamas' 'Ragged Island' 'Dollars'
 'Electric Power & Natural Gas' 757 903.42 2264 56 719000000000.0]"
408,supplier,13540,"['Scott-Miller' 'Tuvalu' 'Nukufetau' 'Dollars' 'Consumer Packaged Goods'
 765 113.23 1799 98 18982761777.0]"
409,supplier,16601,"['Krein Schaaf Stiftung & Co. KGaA' 'Comoros' 'Andjouân' 'Dollars'
 'Automotive & Assembly' 896 466.3 9846 92 195000000000.0]"
410,supplier,98981,"['Calarco, Gregori e Lopresti Group' 'United Arab Emirates' 'Al Fujayrah'
 'Dollars' 'Financial Services' 844 6.45 1374 98 596000000000.0]"
411,supplier,13283,"['Melendez-Williams' 'Congo' 'Bouenza' 'Dollars' 'Aerospace & Defense' 680
 792.86 6739 10 838000000000.0]"
